Unnamed: 0,LINK_ID,POI_ID,SEQ_NUM,FAC_TYPE,POI_NAME,POI_LANGCD,POI_NMTYPE,POI_ST_NUM,ST_NUM_FUL,ST_NFUL_LC,ST_NAME,ST_LANGCD,POI_ST_SD,ACC_TYPE,PH_NUMBER,CHAIN_ID,NAT_IMPORT,PRIVATE,IN_VICIN,NUM_PARENT,NUM_CHILD,PERCFRREF,VANCITY_ID,ACT_ADDR,ACT_LANGCD,ACT_ST_NAM,ACT_ST_NUM,ACT_ADMIN,ACT_POSTAL,AIRPT_TYPE,ENTR_TYPE,REST_TYPE,FOOD_TYPE,ALT_FOOD,REG_FOOD,RSTR_TYPE,OPEN_24,DIESEL,BLD_TYPE
153794,1346737894,1178760488,1,7538,EL SOMEX,SPA,B,,,,CALLE ALFREDO DEL MAZO VÉLEZ,SPA,R,,,0,N,N,N,0,0,76.0,0,,,,,,,,,,,,,,,,
190970,702693571,1178806152,1,7520,ESTACIONAMIENTO PUBLICO,SPA,B,,,,CALLE ALFREDO DEL MAZO VÉLEZ,SPA,R,,,0,N,N,N,0,0,53.0,0,"CALLE ALFREDO DEL MAZO VÉLEZ 202,                 50140 TOLUCA, MÉXICO",SPA,CALLE ALFREDO DEL MAZO VÉLEZ,202,"TOLUCA, MÉXICO",50140.0,,,,,,,,,,
143599,702693571,1178806153,1,7538,DETROIT DIESEL ALLISON,SPA,B,200.0,,,CALLE ALFREDO DEL MAZO VÉLEZ,SPA,R,,,0,N,N,N,0,0,45.0,0,,,,,,,,,,,,,,,,
5522,1346737894,1178760490,1,7011,MOTEL PICASSO,SPA,B,,,,CALLE ALFREDO DEL MAZO VÉLEZ,SPA,L,,,0,N,N,N,0,0,65.0,0,,,,,,,,,,,,,,,,
10937,702725289,1178805853,1,9567,PALSER,SPA,B,,,,CALLE PRESA DE LA AMISTAD,SPA,R,,,0,N,N,N,0,0,68.0,0,,,,,,,,,,,,,,,,
167875,797874851,1137473878,1,9992,IGLESIA,SPA,B,,,,CALLE MONTES HIMALAYA,SPA,L,,,0,N,N,N,0,0,4.0,0,,,,,,,,,,,,,,,,CHURCH
174932,797874851,1210170930,1,9992,CAPILLA DEL ESPÍRITU SANTO,SPA,B,,,,CALLE MONTES HIMALAYA,SPA,L,,,0,N,N,N,0,0,5.0,0,,,,,,,,,,,,,,,,CHURCH
16583,1295696212,1233380729,1,9567,DULCE ROJO,SPA,B,,,,AVENIDA 5 DE MAYO,SPA,L,,722-3339315,0,N,N,N,0,0,17.0,0,,,,,,,,,,,,,,,,
136208,702657550,1178801861,1,5800,DON PEPE,SPA,B,,,,BOULEVARD ISIDRO FABELA,SPA,L,,,0,N,N,N,0,0,87.0,0,,,,,,,,,,MEXICAN FOOD,,,TAKE-OUT & DELIVERY ONLY,,,
35256,702693568,1178811518,1,9535,TIENDA DE ABARROTES,SPA,B,,,,CALLE ALFREDO DEL MAZO VÉLEZ,SPA,R,,,0,N,N,N,0,0,23.0,0,,,,,,,,,,,,,,,,
7781,702693564,1178805918,1,9567,CASA GRIS,SPA,B,,,,CALLE ALFREDO DEL MAZO VÉLEZ,SPA,R,,,0,N,N,N,0,0,53.0,0,,,,,,,,,,,,,,,,
7512,702693562,1178805891,1,9537,ZAPATILLA D'CAMILA,SPA,B,,,,CALLE ALFREDO DEL MAZO VÉLEZ,SPA,R,,,0,N,N,N,0,0,26.0,0,,,,,,,,,,,,,,,,
7782,702693564,1178805920,1,9537,S CARE,SPA,B,,,,CALLE ALFREDO DEL MAZO VÉLEZ,SPA,L,,,0,N,N,N,0,0,63.0,0,,,,,,,,,,,,,,,,
7783,702693564,1178805919,1,9537,GONZALEZ TOLUCA,SPA,B,,,,CALLE ALFREDO DEL MAZO VÉLEZ,SPA,L,,,0,N,N,N,0,0,78.0,0,,,,,,,,,,,,,,,,
70905,1295696212,1048914109,1,9988,PAPELERA CUAUHTÉMOC DE TOLUCA S. A. DE C. V.,SPA,B,,,,AVENIDA 5 DE MAYO,SPA,L,,,0,N,N,N,0,0,41.0,0,,,,,,,,,,,,,,,,
70906,1295696212,1048914109,2,9988,PAPELERA CUAUHTÉMOC,SPA,J,,,,AVENIDA 5 DE MAYO,SPA,L,,,0,N,N,N,0,0,41.0,0,,,,,,,,,,,,,,,,
7358,702725291,1178805889,1,9535,ABARROTES CHILES SECOS,SPA,B,,,,CALLE PRESA DE LA AMISTAD,SPA,L,,,0,N,N,N,0,0,16.0,0,,,,,,,,,,,,,,,,
146806,711775064,1178800346,1,7538,LLANTAS EL GALLO,SPA,B,,,,BOULEVARD ISIDRO FABELA,SPA,L,,,0,N,N,N,0,0,11.0,0,,,,,,,,,,,,,,,,
22676,702661350,1178806412,1,9567,TORTILLERIA,SPA,B,,,,BOULEVARD ISIDRO FABELA,SPA,R,,,0,N,N,N,0,0,13.0,0,,,,,,,,,,,,,,,,
4037,702714087,1178994995,1,7011,MONTE BLANCO,SPA,B,,,,CALLE MONTE BLANCO,SPA,R,,,0,N,N,N,0,0,30.0,0,,,,,,,,,,,,,,,,
121708,702661350,1178806413,1,5800,DANY,SPA,B,,,,BOULEVARD ISIDRO FABELA,SPA,R,,,0,N,N,N,0,0,18.0,0,,,,,,,,,,CHICKEN,,,TAKE-OUT & DELIVERY ONLY,,,
7357,702725291,1178805887,1,9535,TIENDA DE ABARROTES,SPA,B,,,,CALLE PRESA DE LA AMISTAD,SPA,L,,,0,N,N,N,0,0,41.0,0,,,,,,,,,,,,,,,,
43456,711775064,1137706104,1,9565,FARMACIAS GI,SPA,B,,,,BOULEVARD ISIDRO FABELA,SPA,L,,,20952,N,N,N,0,0,26.0,0,,,,,,,,,,,,,,,,
10436,702704711,1178805789,1,9537,MILLENIUM,SPA,B,,,,CALLE JUAN N. MIRAFUENTES,SPA,L,,,0,N,N,N,0,0,33.0,0,,,,,,,,,,,,,,,,
28432,702693571,1178806151,1,9535,TIENDA DE ABARROTES,SPA,B,,,,CALLE ALFREDO DEL MAZO VÉLEZ,SPA,L,,,0,N,N,N,0,0,43.0,0,,,,,,,,,,,,,,,,
34493,1346043775,1137706101,1,9986,FERRETERIA LA CARRETANA,SPA,B,,,,BOULEVARD JOSÉ MARÍA PINO SUÁREZ,SPA,L,,,0,N,N,N,0,0,74.0,0,,,,,,,,,,,,,,,,
28431,702693571,1178806150,1,9567,VET LA GRANUA,SPA,B,,,,CALLE ALFREDO DEL MAZO VÉLEZ,SPA,L,,,0,N,N,N,0,0,36.0,0,,,,,,,,,,,,,,,,
145225,1346043777,1024642032,1,5540,PEMEX,SPA,B,,,,BOULEVARD JOSÉ MARÍA PINO SUÁREZ,SPA,R,,722-2171130,3925,N,N,N,0,1,50.0,0,"BOULEVARD JOSÉ MARÍA PINO SUÁREZ 1301             VALLE VERDE, TOLUCA, EDOMEX 50140",SPA,BOULEVARD JOSÉ MARÍA PINO SUÁREZ,1301,"VALLE VERDE, TOLUCA, EDOMEX",50140.0,,,,,,,,N,Y,
95090,1346043777,1206093266,1,9535,OXXO,SPA,B,,,,BOULEVARD JOSÉ MARÍA PINO SUÁREZ,SPA,R,,,6420,N,N,N,1,0,50.0,0,,,,,,,,,,,,,,,,
70928,702713077,1178809700,1,9986,12 CHAPES,SPA,B,,,,CALLE JOSÉ LUIS SOLÓRZANO,SPA,R,,722-2809085,0,N,N,N,0,0,17.0,0,,,,,,,,,,,,,,,,
70926,702713077,1178809703,1,9567,LA TERMINAL,SPA,B,,,,CALLE JOSÉ LUIS SOLÓRZANO,SPA,L,,,0,N,N,N,0,0,25.0,0,,,,,,,,,,,,,,,,
1655,702700451,1138100809,1,7940,CLUB TOLUCA,SPA,B,,,,,,L,,,0,N,N,N,0,0,39.0,0,,,,,,,,,,,,,,,,
151425,702710837,1231965307,1,7538,ROBYN INTERNATIONAL DE MEXICO,SPA,B,300.0,,,CALLE FELIPE BERRIOZABAL,SPA,L,,722-3813400,0,N,N,N,0,0,78.0,0,,,,,,,,,,,,,,,,
38561,702710837,1137408561,1,9986,COMEX,SPA,B,309.0,,,CALLE FELIPE BERRIOZABAL,SPA,R,,,22027,N,N,N,0,0,0.0,0,,,,,,,,,,,,,,,,
84599,1315317761,1178942456,1,9535,TIENDA DE ABARROTES,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,,0,N,N,N,0,0,55.0,0,,,,,,,,,,,,,,,,
150897,1315317761,1178942455,1,7538,SMARP,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,,0,N,N,N,0,0,62.0,0,,,,,,,,,,,,,,,,
147818,1179526053,1192317591,1,7538,GARCÍA,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,,0,N,N,N,0,0,76.0,0,,,,,,,,,,,,,,,,
60546,1212858931,1192317588,1,9986,LA PROVIDENCIA FERRETERA,SPA,B,,,,CALLE FRANCISCO I. MADERO,SPA,L,,722-5801922,0,N,N,N,0,0,33.0,0,,,,,,,,,,,,,,,,
147817,1179526054,1192317590,1,7538,SERVICIO DESALES,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,,0,N,N,N,0,0,70.0,0,,,,,,,,,,,,,,,,
150947,1179527152,1178942534,1,7538,TRANSMISIONES STANDARD LOS ANGELES,SPA,B,,,,BOULEVARD SALVADOR DÍAZ MIRÓN,SPA,L,,,0,N,N,N,0,0,80.0,0,,,,,,,,,,,,,,,,
150396,1295325938,1178942943,1,7538,TOLUCA HOT-ROD GARAGE,SPA,B,,,,BOULEVARD SALVADOR DÍAZ MIRÓN,SPA,R,,722-2120049,0,N,N,N,0,0,91.0,0,,,,,,,,,,,,,,,,
4112,702690371,1202454302,1,7011,SANTA ANA SUITES & LOFTS,SPA,B,,,,CALLE BENITO JUÁREZ GARCÍA,SPA,R,,722-2197045,0,N,N,N,0,0,34.0,0,CALLE BENITO JUÁREZ GARCÍA 66                     SANTA ANA TLAPALTITLÁN 50160 TOLUCA EDOMEX,SPA,CALLE BENITO JUÁREZ GARCÍA,66,SANTA ANA TLAPALTITLÁN TOLUCA EDOMEX,50160.0,,,,,,,,,,
152789,798703187,1178940123,1,7538,CENTRO INTEGRAL AUTOMOTRIZ CHISPA,SPA,B,,,,AVENIDA FEDERACIÓN,SPA,R,,722-2176093,0,N,N,N,0,0,77.0,0,,,,,,,,,,,,,,,,
3254,1115310849,1178942944,1,7997,WORK OUT FITNESS,SPA,B,,,,BOULEVARD SALVADOR DÍAZ MIRÓN,SPA,R,,,0,N,N,N,0,0,25.0,0,,,,,,,,,,,,,,,,
53337,711775064,1178800344,1,9567,EL CAMELLO ABONERO,SPA,B,,,,BOULEVARD ISIDRO FABELA,SPA,L,,,0,N,N,N,0,0,33.0,0,,,,,,,,,,,,,,,,
22677,702661350,1178806414,1,9567,CUBANIFIESTA,SPA,B,,,,BOULEVARD ISIDRO FABELA,SPA,R,,,0,N,N,N,0,0,40.0,0,,,,,,,,,,,,,,,,
146807,711775064,1178800343,1,7538,REFACCIONARIA BOLAÑOS,SPA,B,,,,BOULEVARD ISIDRO FABELA,SPA,L,,,0,N,N,N,0,0,43.0,0,,,,,,,,,,,,,,,,
22678,702661350,1178806415,1,9567,CRISTALERIA TOLUCA,SPA,B,,,,BOULEVARD ISIDRO FABELA,SPA,R,,,0,N,N,N,0,0,48.0,0,,,,,,,,,,,,,,,,
22679,702661350,1178806416,1,9986,TECNOPISO,SPA,B,,,,BOULEVARD ISIDRO FABELA,SPA,R,,,0,N,N,N,0,0,52.0,0,,,,,,,,,,,,,,,,
53334,711775064,1178800342,1,9567,KARLA,SPA,B,,,,BOULEVARD ISIDRO FABELA,SPA,L,,,0,N,N,N,0,0,54.0,0,,,,,,,,,,,,,,,,
10435,702704711,1178805787,1,9537,DOZANA KIDS,SPA,B,,,,CALLE JUAN N. MIRAFUENTES,SPA,R,,,0,N,N,N,0,0,58.0,0,,,,,,,,,,,,,,,,
47815,702644738,1192831322,1,9988,PAK MAIL,SPA,B,1543.0,,,AVENIDA 5 DE MAYO,SPA,R,,722-2769096,0,N,N,N,0,0,11.0,0,,,,,,,,,,,,,,,,
22680,702661350,1178806417,1,9567,EDY PLAST,SPA,B,,,,BOULEVARD ISIDRO FABELA,SPA,R,,,0,N,N,N,0,0,66.0,0,"BOULEVARD ISIDRO FABELA 911,                      50140 TOLUCA, MÉXICO",SPA,BOULEVARD ISIDRO FABELA,911,"TOLUCA, MÉXICO",50140.0,,,,,,,,,,
123825,702644738,1233550291,1,5800,DOMINO'S,SPA,B,,,,AVENIDA 5 DE MAYO,SPA,L,,722-2124444,27851,N,N,N,0,0,36.0,0,,,,,,,,,,PIZZA,,,TAKE-OUT & DELIVERY ONLY,,,
53333,711775064,1178800341,1,9537,AMPIEL,SPA,B,,,,BOULEVARD ISIDRO FABELA,SPA,L,,,0,N,N,N,0,0,71.0,0,,,,,,,,,,,,,,,,
10622,702727852,1178805877,1,9535,TIENDA DE ABARROTES,SPA,B,,,,CALLE PRESA DE LA AMISTAD,SPA,R,,,0,N,N,N,0,0,33.0,0,,,,,,,,,,,,,,,,
33253,702644738,1209448264,1,9567,GNC,SPA,B,,,,AVENIDA 5 DE MAYO,SPA,R,,,3692,N,N,N,0,0,35.0,0,,,,,,,,,,,,,,,,
149252,702644738,1137473984,1,7538,CENTRO LLANTERO 8W,SPA,B,,,,AVENIDA 5 DE MAYO,SPA,R,,,0,N,N,N,0,0,41.0,0,,,,,,,,,,,,,,,,
10619,702727852,1178805876,1,9537,ARMANDOTENIS,SPA,B,,,,CALLE PRESA DE LA AMISTAD,SPA,R,,,0,N,N,N,0,0,57.0,0,"CALLE PRESA DE LA AMISTAD 1997,                   50150 TOLUCA, MÉXICO",SPA,CALLE PRESA DE LA AMISTAD,1997,"TOLUCA, MÉXICO",50150.0,,,,,,,,,,
140576,702644738,1178995157,1,7538,RUNSA AUTOPARTES,SPA,B,,,,AVENIDA 5 DE MAYO,SPA,L,,,0,N,N,N,0,0,64.0,0,,,,,,,,,,,,,,,,
8523,702644738,1178995156,1,9567,BAZAR URBANO,SPA,B,,,,AVENIDA 5 DE MAYO,SPA,L,,,0,N,N,N,0,0,72.0,0,,,,,,,,,,,,,,,,
142996,702692412,1178806367,1,7538,CRISTALES PARABRISAS,SPA,B,,,,CALLE ABUNDIO GÓMEZ,SPA,R,,722-2192880,0,N,N,N,0,0,95.0,0,,,,,,,,,,,,,,,,
118138,702709793,1178907889,1,5800,ANTOJTOS LA GUERA,SPA,B,,,,CALLE SALVADOR SÁNCHEZ COLÍN,SPA,R,,,0,N,N,N,0,0,82.0,0,,,,,,,,,,MEXICAN FOOD,,,CASUAL DINING,,,
115007,702709795,1178805753,1,9567,DIPNA,SPA,B,,,,CALLE SALVADOR SÁNCHEZ COLÍN,SPA,R,,,0,N,N,N,0,0,25.0,0,,,,,,,,,,,,,,,,
150556,721212477,1222604832,1,5540,PEMEX,SPA,B,,,,AVENIDA PASEO TOLLOCAN,SPA,R,,,3925,N,N,N,0,0,55.0,0,,,,,,,,,,,,,,,Y,
149056,702713077,1178809701,1,7538,CRINAMEX,SPA,B,,,,CALLE JOSÉ LUIS SOLÓRZANO,SPA,R,,722-2806818,0,N,N,N,0,0,88.0,0,,,,,,,,,,,,,,,,
32635,1336231724,1178799814,1,9567,CHELA,SPA,B,,,,CALLE SALVADOR SÁNCHEZ COLÍN,SPA,R,,,0,N,N,N,0,0,16.0,0,,,,,,,,,,,,,,,,
191021,1346737892,1178799815,1,7520,ESTACIONAMIENTO PUBLICO Y PENSION,SPA,B,,,,CALLE SALVADOR SÁNCHEZ COLÍN,SPA,R,,,0,N,N,N,0,0,6.0,0,,,,,,,,,,,,,,,,
32636,1336231724,1178799813,1,9567,LA FLOR DE TOLUCA,SPA,B,,,,CALLE SALVADOR SÁNCHEZ COLÍN,SPA,R,,,0,N,N,N,0,0,87.0,0,,,,,,,,,,,,,,,,
143020,702709794,1178806382,1,7538,FP DIESEL,SPA,B,,,,CALLE SALVADOR SÁNCHEZ COLÍN,SPA,R,,,0,N,N,N,0,0,70.0,0,,,,,,,,,,,,,,,,
24936,702709794,1178806381,1,9986,RS COMERCIALIZADORA,SPA,B,,,,CALLE SALVADOR SÁNCHEZ COLÍN,SPA,R,,722-2100347,0,N,N,N,0,0,47.0,0,,,,,,,,,,,,,,,,
118139,702709793,1178907888,1,5800,SUPER TACOS MIRIAM,SPA,B,,,,CALLE SALVADOR SÁNCHEZ COLÍN,SPA,R,,,0,N,N,N,0,0,47.0,0,,,,,,,,,,MEXICAN FOOD,,,TAQUERIA,,,
32581,1346737898,1178799806,1,9567,BICICROSS PROFESIONAL,SPA,B,,,,CALLE SALVADOR SÁNCHEZ COLÍN,SPA,L,,722-2195087,0,N,N,N,0,0,38.0,0,,,,,,,,,,,,,,,,
32633,1346737892,1178799808,1,9535,TIENDA DE ABARROTES,SPA,B,,,,CALLE SALVADOR SÁNCHEZ COLÍN,SPA,L,,,0,N,N,N,0,0,69.0,0,,,,,,,,,,,,,,,,
115001,702709795,1178805754,1,9567,PLASTICOS ARLEQUIN,SPA,B,,,,CALLE SALVADOR SÁNCHEZ COLÍN,SPA,R,,,0,N,N,N,0,0,34.0,0,,,,,,,,,,,,,,,,
10620,702727852,1178805875,1,9986,ROTOPLAS,SPA,B,176.0,,,CALLE PRESA DE LA AMISTAD,SPA,R,,,0,N,N,N,0,0,87.0,0,,,,,,,,,,,,,,,,
9036,702709792,1178805780,1,9567,SWISSBRAND,SPA,B,,,,CALLE SALVADOR SÁNCHEZ COLÍN,SPA,R,,,0,N,N,N,0,0,55.0,0,,,,,,,,,,,,,,,,
114999,702709795,1178805756,1,9537,ZAPATERIA GUERA,SPA,B,,,,CALLE SALVADOR SÁNCHEZ COLÍN,SPA,L,,,0,N,N,N,0,0,72.0,0,,,,,,,,,,,,,,,,
115003,702709795,1178805755,1,9537,VENTA DESDE UN PAR,SPA,B,,,,CALLE SALVADOR SÁNCHEZ COLÍN,SPA,L,,,0,N,N,N,0,0,80.0,0,,,,,,,,,,,,,,,,
115000,702709795,1178805757,1,9537,ZAMORA,SPA,B,,,,CALLE SALVADOR SÁNCHEZ COLÍN,SPA,L,,,0,N,N,N,0,0,63.0,0,,,,,,,,,,,,,,,,
9035,702709792,1178805778,1,9537,DISTRIBUIDORA MARANELLO,SPA,B,,,,CALLE SALVADOR SÁNCHEZ COLÍN,SPA,L,,,0,N,N,N,0,0,80.0,0,,,,,,,,,,,,,,,,
9037,702709792,1178805779,1,9537,LA CENTRAL DEL ZAPATO,SPA,B,,,,CALLE SALVADOR SÁNCHEZ COLÍN,SPA,L,,722-2122319,0,N,N,N,0,0,59.0,0,,,,,,,,,,,,,,,,
119310,702644739,1178994993,1,5800,BISTRO LAS RAMBLAS,SPA,B,,,,AVENIDA 5 DE MAYO,SPA,R,,722-2155488,0,N,N,N,0,0,8.0,0,,,,,,,,,,MEXICAN FOOD,INTERNATIONAL FOOD,,BISTRO,,,
43455,702677996,1137706108,1,9986,FERRETERA AZTECA,SPA,B,909.0,,,BOULEVARD ISIDRO FABELA,SPA,R,,722-2107803,0,N,N,N,0,0,16.0,0,,,,,,,,,,,,,,,,
39416,1295319448,1202577905,1,9567,DOGO ARTÍCULOS DE LIMPIEZA,SPA,B,,,,AVENIDA BENITO JUÁREZ,SPA,L,,,0,N,N,N,0,0,55.0,0,,,,,,,,,,,,,,,,
39413,1295319448,1202577900,1,9535,TIENDA DE ABARROTES,SPA,B,,,,AVENIDA BENITO JUÁREZ,SPA,R,,,0,N,N,N,0,0,62.0,0,,,,,,,,,,,,,,,,
128185,1295319448,1202578047,1,5800,EL HIDALGUENSE,SPA,B,,,,AVENIDA BENITO JUÁREZ,SPA,L,,,0,N,N,N,0,0,67.0,0,,,,,,,,,,MEXICAN FOOD,,,TAQUERIA,,,
101111,702643437,1202549471,2,9567,VILÚ REGALOS Y FIESTA,SPA,J,,,,AVENIDA INDEPENDENCIA,SPA,L,,,0,N,N,N,0,0,65.0,0,,,,,,,,,,,,,,,,
187717,702643437,1202549470,1,9596,VILÚ DECORACIÓN CON GLOBOS,SPA,B,,,,AVENIDA INDEPENDENCIA,SPA,L,,,0,N,N,N,0,0,65.0,0,,,,,,,,,,,,,,,,
101110,702643437,1202549471,1,9567,VILÚ REGALOS Y ARTÍCULOS PARA FIESTA,SPA,B,,,,AVENIDA INDEPENDENCIA,SPA,L,,,0,N,N,N,0,0,65.0,0,,,,,,,,,,,,,,,,
39414,1295319448,1202577902,1,9567,TORTILLERÍA GUERRERO,SPA,B,,,,AVENIDA BENITO JUÁREZ,SPA,R,,,0,N,N,N,0,0,90.0,0,,,,,,,,,,,,,,,,
101109,702643437,1202549469,1,9567,PET CLUB FASHION ACCESORIOS,SPA,B,,,,AVENIDA INDEPENDENCIA,SPA,L,,722-2663965,0,N,N,N,0,0,67.0,0,,,,,,,,,,,,,,,,
57227,1295319448,1202578121,1,9565,FARMA FE,SPA,B,,,,AVENIDA BENITO JUÁREZ,SPA,L,,,0,N,N,N,0,0,96.0,0,,,,,,,,,,,,,,,,
101103,702643437,1202549463,1,9567,PELETERÍA FRAYMER,SPA,B,604.0,,,AVENIDA INDEPENDENCIA,SPA,R,,,0,N,N,N,0,0,75.0,0,,,,,,,,,,,,,,,,
159957,1244908942,1244535798,1,6000,CAJERO AUTOMÁTICO HSBC MÉXICO,SPA,B,109.0,,,CALLE REDENCIÓN,SPA,R,,,1106,N,N,N,0,0,44.0,0,,,,,,,,,,,,,,,,
159959,1244908942,1244535798,3,6000,HSBC,ENG,E,109.0,,,CALLE REDENCIÓN,SPA,R,,,1106,N,N,N,0,0,44.0,0,,,,,,,,,,,,,,,,
159958,1244908942,1244535798,2,6000,HSBC MÉXICO,SPA,S,109.0,,,CALLE REDENCIÓN,SPA,R,,,1106,N,N,N,0,0,44.0,0,,,,,,,,,,,,,,,,
149033,1295543976,1233031218,1,7538,MECHANICS POWER SERVICE,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,,0,N,N,N,0,0,47.0,0,,,,,,,,,,,,,,,,
74901,1245007755,1059223801,1,5400,TIENDAS DE FÁBRICA,SPA,B,,,,AVENIDA GOBERNADORES,SPA,R,,,0,N,N,N,0,0,53.0,0,,,,,,,,,,,,,,,,
143189,1295543976,1192309458,1,7538,SERVICIO EL GÜICHO,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,,0,N,N,N,0,0,63.0,0,,,,,,,,,,,,,,,,
143476,1179526057,1192309456,1,5512,BENTLEY AUTOMOTRÍZ,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,,0,N,N,N,0,0,26.0,0,,,,,,,,,,,,,,,,
169656,1179526057,1210225267,1,9992,ASOCIACIÓN NUEVO AMANECER,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,,0,N,N,N,0,0,66.0,0,,,,,,,,,,,,,,,,CHURCH
27537,1179526057,1192309455,1,9567,PINTURAS LAS TORRES,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,722-3191439,0,N,N,N,0,0,91.0,0,,,,,,,,,,,,,,,,
143433,1208916024,1192309448,1,7538,MORIN,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,,0,N,N,N,0,0,98.0,0,,,,,,,,,,,,,,,,
122987,1347045812,1233550891,1,9996,BUBBLE WAFFLE CO,SPA,B,1600.0,,,AVENIDA TECNOLÓGICO,SPA,R,,,0,N,N,N,0,0,42.0,0,,,,,,,,,,,,,,,,
176963,1176019885,1222757777,1,8211,ESCUELA MA. DOLORES SEGURA MUÑOZ,SPA,B,,,,CALLE ALFREDO BONFIL,SPA,R,,,0,N,N,N,0,0,89.0,0,,,,,,,,,,,,,,,,
24350,702678472,1048913307,1,9535,SUPER COMPRAS,SPA,B,,,,AVENIDA METEPEC,SPA,L,,,0,N,N,N,0,0,67.0,0,,,,,,,,,,,,,,,,
18759,702678472,1164892614,1,5400,SUPER COMPRAS,SPA,B,,,,AVENIDA METEPEC,SPA,L,,,0,N,N,N,0,0,67.0,0,,,,,,,,,,,,,,,,
65983,1346563088,1185640453,1,9568,LA CASA DEL CICLISTA,SPA,B,,,,AVENIDA MANUEL DE JESÚS CLOUTHIER,SPA,R,,722-2117584,0,N,N,N,0,0,57.0,0,,,,,,,,,,,,,,,,
142706,1347045809,1222762280,1,5540,PEMEX,SPA,B,,,,AVENIDA TECNOLÓGICO,SPA,L,,,3925,N,N,N,0,0,12.0,0,,,,,,,,,,,,,,,Y,
186358,1346563088,1222781016,1,8211,OFIC N 306 ACOLMIZTLI NEZAHU,SPA,B,,,,AVENIDA MANUEL DE JESÚS CLOUTHIER,SPA,L,,722-2167055,0,N,N,N,0,0,67.0,0,,,,,,,,,,,,,,,,
156673,1346563088,1048913306,1,3578,BBVA,SPA,B,,,,AVENIDA MANUEL DE JESÚS CLOUTHIER,SPA,R,,,1749,N,N,N,1,0,87.0,0,,,,,,,,,,,,,,,,
76590,702693334,1164956813,1,9565,FARMACIAS GI,SPA,B,,,,CIRCUITO CUAUHTÉMOC,SPA,L,,,20952,N,N,N,0,0,45.0,0,"CIRCUITO CUAUHTÉMOC 1                             52176 METEPEC, MÉXICO",SPA,CIRCUITO CUAUHTÉMOC,1,"METEPEC, MÉXICO",52176.0,,,,,,,,,,
45182,1346563088,1202925982,1,9560,MUEBLERÍA,SPA,B,,,,AVENIDA MANUEL DE JESÚS CLOUTHIER,SPA,R,,,0,N,N,N,0,0,96.0,0,,,,,,,,,,,,,,,,
143432,1208916025,1192309447,1,7538,CHARLY,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,,0,N,N,N,0,0,3.0,0,,,,,,,,,,,,,,,,
60367,1208916025,1192317598,1,9986,PASTEX DE TOLUCA,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,,0,N,N,N,0,0,32.0,0,,,,,,,,,,,,,,,,
83906,1208916025,1233127516,1,9567,DEPOSITO DENTAL LAS TORRES,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,,0,N,N,N,0,0,61.0,0,,,,,,,,,,,,,,,,
143429,1208916025,1192309445,1,7538,DM,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,,0,N,N,N,0,0,63.0,0,,,,,,,,,,,,,,,,
156253,1179752823,1164892348,1,3578,CITIBANAMEX,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,R,,,5122,N,N,N,1,0,16.0,0,,,,,,,,,,,,,,,,
49135,1179752823,1138101027,1,9565,FARMACIAS BENAVIDES,SPA,B,109.0,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,R,,,5134,N,N,N,0,0,57.0,0,,,,,,,,,,,,,,,,
32106,1175769703,1209449239,1,9565,FARMACIAS DEL AHORRO,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,R,,,5135,N,N,N,0,0,45.0,0,,,,,,,,,,,,,,,,
157646,1179752823,1164893361,1,6000,CITIBANAMEX,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,R,,,5122,N,N,N,0,1,16.0,0,,,,,,,,,,,,,,,,
159962,1272069874,1244535788,1,3578,HSBC,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,R,,,1106,N,N,N,0,0,20.0,0,,,,,,,,,,,,,,,,
143777,1179526055,1192309341,1,7538,BATTERY CLUB,SPA,B,,,,AVENIDA SOLIDARIDAD LAS TORRES,SPA,L,,,0,N,N,N,0,0,47.0,0,,,,,,,,,,,,,,,,
